0,0,0
0.2066,0.207151,0.26096
0.282945,0.29666,0.0943007
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.197183,0.228471,0.189769
0.756317,0.916592,0.526478
0,0,0
0,0,0
1.10472,1.07408,1.9441
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.324606,0.333469,0.400874
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.39193,1.55401,0.757469
0,0,0
0,0,0
0,0,0
2.18003,2.30635,3.10226
0,0,0
0,0,0
0,0,0
0.329393,0.334744,0.409083
0.275705,0.28572,0.332168
1.75388,1.87687,2.42648
0.344308,0.343663,0.428527
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.64991,2.58981,4.07813
0,0,0
0.244454,0.277864,0.106533
0.315319,0.322079,0.396535
0,0,0
0,0,0
0,0,0
0.616073,0.593441,1.06038
1.08819,1.1021,1.04498
1.32533,1.38089,1.07408
0,0,0
0.267989,0.264514,0.132519
0,0,0
0,0,0
0.32322,0.310004,0.248579
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.26121,0.264207,0.322184
0,0,0
0,0,0
0,0,0
0.259687,0.292302,0.0785229
0,0,0
2.97158,2.90261,5.0056
1.26945,1.28319,1.88509
0,0,0
0,0,0
0.325487,0.323172,0.399171
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.351567,0.350523,0.157069
0,0,0
0,0,0
0,0,0
0.854724,0.930953,0.511408
0.00375244,0.003709,0.00441389
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.250353,0.247646,0.300375
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.17047,5.77253,2.61534
0,0,0
0.314313,0.334618,0.335612
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.160411,0.155227,0.250999
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.694872,0.69894,1.12888
0.33667,0.322809,0.270436
0,0,0
0.677714,0.656441,0.968201
0,0,0
0.265527,0.261652,0.325724
0,0,0
0,0,0
0,0,0
0.00412187,0.00449341,0.00387791
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.247381,0.27508,0.0726082
0,0,0
0,0,0
0,0,0
0,0,0
0.298123,0.290271,0.312575
0,0,0
0,0,0
0,0,0
0.813893,0.876881,1.15603
0.347037,0.337531,0.196752
0,0,0
0.35669,0.374148,0.275881
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.271885,0.27132,0.340184
0,0,0
0,0,0
0.276898,0.277897,0.116855
0.28536,0.280137,0.320925
0,0,0
0,0,0
0.315985,0.329616,0.366887
0,0,0
0,0,0
0,0,0
0,0,0
0.300681,0.319682,0.342238
0,0,0
0,0,0
0.00199303,0.00212034,0.00064994
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.31952,1.5983,0.782937
0.309881,0.320364,0.363644
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.252443,0.263325,0.293739
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.289306,0.304725,0.0915808
0,0,0
0,0,0
0,0,0
0.325177,0.329696,0.411826
0,0,0
0,0,0
0,0,0
0,0,0
0.274127,0.297013,0.260206
0.283161,0.314714,0.0841079
0.669143,0.717723,0.443337
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.207297,0.220693,0.221607
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.19665,3.0682,5.7178
0,0,0
5646.53,5630.19,7051.22
0,0,0
0.641006,0.767371,0.453665
0,0,0
0,0,0
0,0,0
0,0,0
0.423534,0.41164,0.746821
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.287198,0.306554,0.086027
0.263913,0.302502,0.1682
0,0,0
0,0,0
0,0,0
0,0,0
0.436765,0.533468,0.187542
0,0,0
0,0,0
0.318644,0.321477,0.127107
0.329113,0.323078,0.36982
0.335593,0.334965,0.417612
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.293333,0.291391,0.138239
0.26992,0.274663,0.340269
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.355316,0.34239,0.366498
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.303629,0.33473,0.293135
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.9814,3.25293,1.77755
0,0,0
0.251349,0.284468,0.0738213
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.46271,1.41466,2.60678
0.243111,0.280488,0.117883
0,0,0
0,0,0
1.02195,1.15866,1.11111
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.278335,0.301208,0.296095
0,0,0
0,0,0
0.224542,0.257516,0.0731187
0,0,0
0,0,0
0,0,0
0,0,0
0.310609,0.316114,0.389959
0,0,0
0,0,0
0,0,0
0,0,0
4.20104,4.15335,4.60244
0,0,0
0,0,0
0,0,0
0.276708,0.318491,0.128406
1.72384,1.69678,0.852177
0,0,0
0,0,0
0,0,0
0,0,0
0.260214,0.289947,0.0751179
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.349907,0.340308,0.199373
0,0,0
0,0,0
0,0,0
0.330027,0.330587,0.416244
0.892609,1.0625,0.37117
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.214274,0.218665,0.163756
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18.5264,18.3263,22.2652
0,0,0
0,0,0
0.247122,0.281152,0.16476
0.323646,0.327605,0.405708
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.74694,1.69746,1.66142
0,0,0
0,0,0
0,0,0
0.645973,0.72874,0.314575
0,0,0
0.286747,0.300378,0.328934
0.302444,0.292558,0.188352
0,0,0
0.253498,0.285395,0.0767101
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.246907,0.246436,0.308169
0,0,0
0,0,0
0,0,0
0.261758,0.266024,0.324514
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.262699,0.292236,0.0772189
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.273891,0.306069,0.0786176
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.321684,0.328167,0.39837
0,0,0
0,0,0
1.2098,1.45017,0.515047
0,0,0
0,0,0
0.342212,0.328621,0.231251
0.211475,0.233807,0.184251
0,0,0
0,0,0
0,0,0
2.1392,2.34913,2.78949
0,0,0
0,0,0
0,0,0
0,0,0
0.874348,1.05973,0.381545
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.288804,0.315142,0.172249
0,0,0
0.00373888,0.00390059,0.0013117
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.441875,0.47861,0.278714
0.325709,0.312257,0.293965
0,0,0
0,0,0
0,0,0
0.365084,0.356195,0.197344
0,0,0
7.46344,7.18264,12.8706
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0364218,0.0416825,0.0149707
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.337569,0.342744,0.422905
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.317681,0.331391,0.36829
0,0,0
2.4621,2.79943,2.84444
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.2896,0.289334,0.129546
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.280187,0.303228,0.0846732
0,0,0
0,0,0
0,0,0
0.883869,1.072,0.506493
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.780541,0.811035,1.18411
1.2075,1.41241,0.529498
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.451305,0.454518,0.450518
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.29753,5.14884,9.34105
0.276189,0.286751,0.325253
0,0,0
0.549229,0.553188,0.548524
0,0,0
0.213464,0.234122,0.0621232
0,0,0
0.6312,0.763183,0.337256
0,0,0
0,0,0
1.59102,1.55326,2.28427
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.276074,0.29147,0.306919
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.351981,0.349431,0.422547
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.46768,1.58513,2.04157
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.324477,0.319271,0.160219
0,0,0
0,0,0
0,0,0
1.47619,1.54866,1.14238
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.339192,0.340293,0.426546
0.263528,0.291917,0.0786557
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.00553744,0.00622934,0.00174278
0,0,0
0,0,0
0,0,0
0,0,0
0.459537,0.450519,0.606909
0.348109,0.338756,0.198809
0,0,0
0.354596,0.346066,0.1919
0,0,0
0,0,0
0,0,0
0.609584,0.656978,0.408731
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.274913,0.263559,0.193731
0,0,0
0,0,0
0.865496,0.838682,1.20458
0,0,0
0,0,0
0,0,0
0,0,0
0.26402,0.270806,0.0959822
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.782451,0.770745,0.955709
0.730721,0.880315,0.305284
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.429549,0.454443,0.611181
0,0,0
0,0,0
0,0,0
0.180664,0.196666,0.16655
2.80925,2.77608,3.29322
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.216088,0.230131,0.0699497
0,0,0
0,0,0
0,0,0
0,0,0
0.198299,0.202294,0.245593
0,0,0
0,0,0
0.286545,0.310275,0.276944
0.323504,0.330987,0.394426
0,0,0
0,0,0
0.455401,0.482942,0.0985586
0,0,0
0.340215,0.326164,0.250262
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.257628,0.275194,0.263367
0,0,0
0,0,0
0,0,0
0,0,0
0.268355,0.299585,0.222861
0,0,0
0,0,0
0,0,0
0.643838,0.658617,0.566882
0,0,0
0.323817,0.319016,0.371733
0,0,0
0.262154,0.295373,0.196544
0.255947,0.263821,0.317219
0,0,0
0.487652,0.545567,0.554421
0,0,0
0,0,0
0,0,0
0.321765,0.336673,0.107787
0,0,0
0.199118,0.211834,0.143391
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.01106,1.08182,1.40168
0,0,0
0.62384,0.63495,0.572574
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.373877,0.358498,0.263712
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.260809,0.253455,0.147366
0.339386,0.334003,0.167695
0,0,0
0,0,0
0,0,0
1.85582,1.79503,3.30762
0,0,0
0.254249,0.279705,0.0724301
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.278683,0.307245,0.269373
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.310842,0.322141,0.374027
0,0,0
0,0,0
0.327171,0.31821,0.186448
0,0,0
5.21936,5.30782,4.77124
0,0,0
0.265888,0.296379,0.202779
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.306325,0.311743,0.384836
0.253732,0.28903,0.132069
0,0,0
0.665462,0.645705,1.18414
0,0,0
0.612726,0.749736,0.282516
0.2584,0.262942,0.325676
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.360064,0.355427,0.17811
0.299325,0.32178,0.308385
0,0,0
0,0,0
0.248563,0.270929,0.233178
0,0,0
0.320067,0.32398,0.401291
1.35187,1.40047,1.15118
0,0,0
0,0,0
0,0,0
0,0,0
0.843249,1.0044,0.627775
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.174943,0.195027,0.0519901
0,0,0
0,0,0
0,0,0
0.248798,0.258319,0.292528
0,0,0
0.266855,0.30198,0.078341
0,0,0
0,0,0
0,0,0
0.311133,0.305719,0.152884
0.314251,0.334324,0.102479
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0196176,0.0220755,0.0132864
1.41264,1.55425,0.798696
0,0,0
0,0,0
0,0,0
0,0,0
0.370076,0.382569,0.589831
0,0,0
0,0,0
0,0,0
0.972884,1.13145,1.00241
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.30614,0.3265,0.0949807
0.277333,0.251538,0.12463
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.200891,0.241635,0.158754
0,0,0
0,0,0
0.309735,0.305149,0.355818
0.276074,0.31594,0.113458
0,0,0
0,0,0
0,0,0
0.357675,0.3429,0.287057
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.00738,7.75928,12.9478
0,0,0
0.283007,0.276283,0.153848
0,0,0
0.954225,1.15059,0.430665
0,0,0
0,0,0
1.75918,2.08836,1.59145
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.6381,0.617601,0.953825
0,0,0
0.280443,0.298672,0.0907852
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.233884,0.227467,0.132576
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.574878,0.556414,0.860365
1.14385,1.09743,1.87418
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.00338314,0.00338896,0.00426337
0,0,0
0,0,0
0,0,0
0,0,0
0.238884,0.244898,0.183999
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.208106,0.238536,0.132635
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.331675,0.318997,0.317466
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.261882,0.277676,0.0566485
0,0,0
0.00967649,0.00979536,0.0121073
0,0,0
0.507902,0.541637,0.74007
0,0,0
0,0,0
0,0,0
1.25135,1.21083,2.22523
0,0,0
0,0,0
0,0,0
0,0,0
0.707277,0.79354,0.363808
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0621784,0.0629427,0.0777771
0,0,0
0,0,0
0,0,0
0.9552,0.914157,1.67942
0,0,0
0,0,0
0,0,0
0.31434,0.300215,0.221569
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0778155,0.0814286,0.0260746
0,0,0
0,0,0
0,0,0
0,0,0
0.273487,0.302762,0.225785
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.331891,0.317437,0.275339
0.287533,0.267538,0.168508
0,0,0
0.283125,0.307668,0.294659
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.09812,1.19916,0.656497
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.99223,2.92169,4.0412
0,0,0
0,0,0
0.285955,0.303209,0.311384
1.10782,1.06635,1.87406
0,0,0
0.895854,1.04755,0.408479
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.318462,0.316734,0.150688
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.252468,0.268423,0.287071
0,0,0
0.314169,0.30125,0.283961
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.250692,0.267934,0.0774259
0,0,0
0.186863,0.180747,0.292711
0,0,0
0,0,0
0,0,0
0,0,0
0.347963,0.352729,0.13159
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.29973,2.58072,1.18362
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.07986,1.12428,1.69289
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.270528,0.276795,0.329368
0,0,0
0,0,0
0,0,0
5.0487,4.83176,8.87665
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.298856,0.300214,0.368891
0.357259,0.356142,0.159527
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.62497,1.69315,1.31711
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0604102,0.0589867,0.0328653
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.357634,0.342753,0.321785
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.637724,0.633703,0.300821
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.289753,0.326482,0.0917747
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.278365,0.315746,0.165538
0,0,0
0,0,0
0,0,0
0,0,0
0.617099,0.641153,0.936945
0,0,0
0,0,0
0,0,0
56.9911,54.6104,51.1826
0.0068702,0.006681,0.00747281
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.305103,0.29949,0.342293
0,0,0
0,0,0
0,0,0
0,0,0
0.258061,0.285812,0.0770056
0,0,0
0,0,0
0.349598,0.349308,0.156434
0,0,0
0,0,0
0.313576,0.335846,0.0970241
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.36003,1.61502,0.608246
0,0,0
0,0,0
0,0,0
0,0,0
1.14913,1.13629,1.35471
0.288665,0.320914,0.0846576
0,0,0
0.372547,0.359518,0.220071
0.34466,0.336075,0.382124
0.719789,0.690145,0.66469
0.945319,0.929002,1.20785
0.528478,0.629216,0.4522
0,0,0
0,0,0
0,0,0
0.261263,0.296609,0.096834
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.337961,0.337245,0.423681
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.3068,0.296633,0.190667
0,0,0
0.310561,0.331048,0.100503
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.732555,0.890115,0.468562
0.33197,0.337172,0.134224
0,0,0
0.0174364,0.017609,0.00745719
0,0,0
0.270571,0.262176,0.437853
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.192191,0.193303,0.14586
0,0,0
0,0,0
0,0,0
0.338615,0.341705,0.135115
0.29912,0.286676,0.269154
0,0,0
0.920266,1.01181,0.556962
0.313756,0.318885,0.127132
0,0,0
0.291486,0.306553,0.0931296
0,0,0
0,0,0
0.310086,0.309505,0.385905
0.967303,1.1613,0.41408
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.365178,0.391958,0.492703
1.41633,1.70826,0.639933
0,0,0
0,0,0
1.1835,1.44173,0.580644
0,0,0
0,0,0
0,0,0
0.22646,0.245471,0.0660148
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.41411,0.470946,0.216071
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.323296,0.309066,0.267267
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.310673,0.317961,0.385157
0.152793,0.158086,0.129092
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.266517,0.295627,0.245011
0.644123,0.691285,0.401003
0,0,0
0,0,0
0.270199,0.306377,0.295031
0.250243,0.248673,0.306713
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.320565,0.334284,0.112314
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.301521,0.331054,0.300437
0.340361,0.327408,0.326649
0,0,0
0.382719,0.389463,0.612636
0,0,0
0,0,0
0,0,0
0,0,0
0.258779,0.252516,0.140429
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.258388,0.255859,0.129279
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.319618,0.331786,0.369675
0,0,0
0,0,0
0,0,0
0.151712,0.157608,0.230599
0,0,0
2.89038,2.79942,4.68137
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333631,0.331557,0.415814
0,0,0
0.29364,0.31966,0.270887
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.960194,1.10324,0.453889
0,0,0
0,0,0
0.27656,0.303223,0.081406
0,0,0
1.4538,1.42075,2.20339
0,0,0
0,0,0
0,0,0
2.19353,2.62611,1.55316
0,0,0
0,0,0
0,0,0
0.249539,0.283516,0.0928183
1.74397,1.90403,1.0419
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.27323,0.290495,0.3111
0,0,0
0.90167,1.07362,0.772114
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.283508,0.284021,0.356064
0,0,0
0,0,0
0.313203,0.32463,0.11626
0,0,0
0,0,0
0,0,0
0.371116,0.355322,0.250859
0.362681,0.355588,0.188208
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.976713,1.00566,0.867838
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0121092,0.0119932,0.00565367
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
